path_fcgr	label	sample_id	tarfile	pred	prob	true_positive
data/fcgr/6mer/dustbin__15/SAMD00031992.npy	leuconostoc_sp._c2	SAMD00031992	dustbin__15	leuconostoc_sp._c2	0.9976358413696289	True
data/fcgr/6mer/dustbin__06/SAMEA3719361.npy	limnohabitans_sp._63ed37-2	SAMEA3719361	dustbin__06	limnohabitans_sp._63ed37-2	0.9994775652885437	True
data/fcgr/6mer/dustbin__17/SAMN02921337.npy	listeria_innocua	SAMN02921337	dustbin__17	listeria_innocua	0.9996309280395508	True
data/fcgr/6mer/listeria_monocytogenes__06/SAMN10079593.npy	listeria_monocytogenes	SAMN10079593	listeria_monocytogenes__06	listeria_monocytogenes	1.0	True
data/fcgr/6mer/dustbin__07/SAMN02709402.npy	listeria_seeligeri	SAMN02709402	dustbin__07	listeria_seeligeri	0.6347860097885132	True
data/fcgr/6mer/dustbin__05/SAMN08274649.npy	listeria_welshimeri	SAMN08274649	dustbin__05	listeria_welshimeri	0.9719731211662292	True
data/fcgr/6mer/dustbin__03/SAMN08778907.npy	luteibacter_rhizovicinus	SAMN08778907	dustbin__03	luteibacter_rhizovicinus	0.886231005191803	True
data/fcgr/6mer/dustbin__04/SAMN06265796.npy	lutibacter_profundi	SAMN06265796	dustbin__04	lutibacter_profundi	0.9638478755950928	True
data/fcgr/6mer/dustbin__01/SAMN02787099.npy	lysinibacillus_fusiformis	SAMN02787099	dustbin__01	lysinibacillus_fusiformis	0.8755937814712524	True
data/fcgr/6mer/dustbin__13/SAMN02787079.npy	lysinibacillus_sp._ys11	SAMN02787079	dustbin__13	lysinibacillus_sp._ys11	0.8760960102081299	True
data/fcgr/6mer/dustbin__22/SAMN04487939.npy	lysobacter_enzymogenes	SAMN04487939	dustbin__22	lysobacter_enzymogenes	0.9194321036338806	True
data/fcgr/6mer/dustbin__21/SAMN08117976.npy	macrococcus_caseolyticus	SAMN08117976	dustbin__21	macrococcus_caseolyticus	0.9998960494995117	True
data/fcgr/6mer/dustbin__12/SAMEA3216182.npy	macrococcus_sp._ime1552	SAMEA3216182	dustbin__12	macrococcus_sp._ime1552	0.9895048141479492	True
data/fcgr/6mer/dustbin__14/SAMN04244558.npy	magnetospirillum_magneticum	SAMN04244558	dustbin__14	magnetospirillum_magneticum	0.9791722893714905	True
data/fcgr/6mer/mannheimia_haemolytica__01/SAMN05326264.npy	mannheimia_haemolytica	SAMN05326264	mannheimia_haemolytica__01	mannheimia_haemolytica	0.9997277855873108	True
data/fcgr/6mer/dustbin__16/SAMN07621485.npy	maribacter_sp._t28	SAMN07621485	dustbin__16	maribacter_sp._t28	0.9973312616348267	True
data/fcgr/6mer/dustbin__08/SAMN02199213.npy	maricaulis_maris	SAMN02199213	dustbin__08	maricaulis_maris	0.8499578237533569	True
data/fcgr/6mer/dustbin__16/SAMN07621471.npy	marinilactibacillus_sp._15r	SAMN07621471	dustbin__16	marinilactibacillus_sp._15r	0.7647337317466736	True
data/fcgr/6mer/dustbin__14/SAMN00713602.npy	marinithermus_hydrothermalis	SAMN00713602	dustbin__14	marinithermus_hydrothermalis	0.9935364127159119	True
data/fcgr/6mer/dustbin__13/SAMN02261422.npy	marinitoga_piezophila	SAMN02261422	dustbin__13	marinitoga_piezophila	0.8813906311988831	True
data/fcgr/6mer/dustbin__05/SAMN06266768.npy	marinobacter_hydrocarbonoclasticus	SAMN06266768	dustbin__05	marinobacter_hydrocarbonoclasticus	0.982856810092926	True
data/fcgr/6mer/dustbin__13/SAMN04488073.npy	marinobacter_sp._lq44	SAMN04488073	dustbin__13	marinobacter_sp._lq44	0.990770697593689	True
data/fcgr/6mer/dustbin__22/SAMN02745729.npy	marinobacterium_aestuarii	SAMN02745729	dustbin__22	marinobacterium_aestuarii	0.9209112524986267	True
data/fcgr/6mer/dustbin__16/SAMN06754981.npy	marinomonas_mediterranea	SAMN06754981	dustbin__16	marinomonas_mediterranea	0.9713228344917297	True
data/fcgr/6mer/dustbin__07/SAMN09077293.npy	marinomonas_sp._mwyl1	SAMN09077293	dustbin__07	marinomonas_sp._mwyl1	0.9867776036262512	True
data/fcgr/6mer/dustbin__19/SAMEA102060418.npy	marinovum_algicola	SAMEA102060418	dustbin__19	marinovum_algicola	0.3283725380897522	True
data/fcgr/6mer/dustbin__10/SAMN05720346.npy	mariprofundus_aestuarium	SAMN05720346	dustbin__10	mariprofundus_aestuarium	0.38450250029563904	True
data/fcgr/6mer/dustbin__16/SAMEA3643027.npy	massilia_putida	SAMEA3643027	dustbin__16	massilia_putida	0.9787566661834717	True
data/fcgr/6mer/dustbin__19/SAMN08778883.npy	massilia_sp._nr_4-1	SAMN08778883	dustbin__19	massilia_sp._nr_4-1	0.9912974834442139	True
data/fcgr/6mer/dustbin__10/SAMN02194767.npy	massilia_timonae	SAMN02194767	dustbin__10	massilia_timonae	0.9392771124839783	True
data/fcgr/6mer/dustbin__04/SAMN02440693.npy	massilia_violaceinigra	SAMN02440693	dustbin__04	massilia_violaceinigra	0.33842626214027405	True
data/fcgr/6mer/dustbin__02/SAMN05216340.npy	megamonas_hypermegale	SAMN05216340	dustbin__02	megamonas_hypermegale	0.999505877494812	True
data/fcgr/6mer/dustbin__05/SAMN02923826.npy	megasphaera_elsdenii	SAMN02923826	dustbin__05	megasphaera_elsdenii	0.9796718955039978	True
data/fcgr/6mer/dustbin__22/SAMN05660299.npy	megasphaera_hexanoica	SAMN05660299	dustbin__22	megasphaera_hexanoica	0.3006001114845276	True
data/fcgr/6mer/dustbin__03/SAMN09213727.npy	megasphaera_sp._ajh120	SAMN09213727	dustbin__03	megasphaera_sp._ajh120	0.999165415763855	True
data/fcgr/6mer/dustbin__12/SAMEA3257372.npy	meiothermus_ruber	SAMEA3257372	dustbin__12	meiothermus_ruber	0.9919724464416504	True
data/fcgr/6mer/dustbin__02/SAMN02441032.npy	meiothermus_silvanus	SAMN02441032	dustbin__02	meiothermus_silvanus	0.467526376247406	True
data/fcgr/6mer/dustbin__15/SAMN02744723.npy	melioribacter_roseus	SAMN02744723	dustbin__15	melioribacter_roseus	0.8118307590484619	True
data/fcgr/6mer/dustbin__06/SAMEA1687871.npy	melissococcus_plutonius	SAMEA1687871	dustbin__06	melissococcus_plutonius	0.8187608122825623	True
data/fcgr/6mer/dustbin__11/SAMN09232730.npy	mesorhizobium_amorphae	SAMN09232730	dustbin__11	mesorhizobium_amorphae	0.9128965139389038	True
data/fcgr/6mer/dustbin__05/SAMEA3643112.npy	mesorhizobium_australicum	SAMEA3643112	dustbin__05	mesorhizobium_australicum	0.8575490117073059	True
data/fcgr/6mer/mesorhizobium_ciceri__01/SAMN09232840.npy	mesorhizobium_ciceri	SAMN09232840	mesorhizobium_ciceri__01	mesorhizobium_ciceri	0.9666188359260559	True
data/fcgr/6mer/dustbin__16/SAMN01095853.npy	mesorhizobium_opportunistum	SAMN01095853	dustbin__16	mesorhizobium_opportunistum	0.976344883441925	True
data/fcgr/6mer/dustbin__17/SAMN00016638.npy	mesotoga_prima	SAMN00016638	dustbin__17	mesotoga_prima	0.9667143821716309	True
data/fcgr/6mer/dustbin__05/SAMN02745432.npy	methylobacterium_phyllosphaerae	SAMN02745432	dustbin__05	methylobacterium_phyllosphaerae	0.46732696890830994	True
data/fcgr/6mer/dustbin__10/SAMN02799625.npy	methylobacterium_radiotolerans	SAMN02799625	dustbin__10	methylobacterium_radiotolerans	0.8134136199951172	True
data/fcgr/6mer/dustbin__22/SAMEA3642842.npy	methylobacterium_sp._17sd2-17	SAMEA3642842	dustbin__22	methylobacterium_sp._17sd2-17	0.9538753628730774	True
data/fcgr/6mer/dustbin__11/SAMN05192568.npy	methylobacterium_sp._xjlm	SAMN05192568	dustbin__11	methylobacterium_sp._xjlm	0.36498793959617615	True
data/fcgr/6mer/dustbin__12/SAMN05444581.npy	methylocella_silvestris	SAMN05444581	dustbin__12	methylocella_silvestris	0.6488300561904907	True
data/fcgr/6mer/dustbin__21/SAMN00016740.npy	methylocystis_sp._sc2	SAMN00016740	dustbin__21	methylocystis_sp._sc2	0.8591434359550476	True
data/fcgr/6mer/dustbin__18/SAMN00115017.npy	methylomicrobium_alcaliphilum	SAMN00115017	dustbin__18	methylomicrobium_alcaliphilum	0.8479982614517212	True
data/fcgr/6mer/dustbin__21/SAMN02597267.npy	methylomonas_denitrificans	SAMN02597267	dustbin__21	methylomonas_denitrificans	0.8332556486129761	True
data/fcgr/6mer/dustbin__02/SAMN00117504.npy	methylomonas_methanica	SAMN00117504	dustbin__02	methylomonas_methanica	0.8314598202705383	True
data/fcgr/6mer/dustbin__14/SAMN02261247.npy	methylophilus_sp._twe2	SAMN02261247	dustbin__14	methylophilus_sp._twe2	0.999382495880127	True
data/fcgr/6mer/dustbin__12/SAMEA3642819.npy	methylorubrum_extorquens	SAMEA3642819	dustbin__12	methylorubrum_extorquens	0.7113218903541565	True
data/fcgr/6mer/dustbin__10/SAMEA3642969.npy	methylorubrum_populi	SAMEA3642969	dustbin__10	methylorubrum_populi	0.4439347982406616	True
data/fcgr/6mer/dustbin__18/SAMN02746043.npy	methylosinus_trichosporium	SAMN02746043	dustbin__18	methylosinus_trichosporium	0.9180389046669006	True
data/fcgr/6mer/dustbin__16/SAMN02261245.npy	methylotenera_versatilis	SAMN02261245	dustbin__16	methylotenera_versatilis	0.992482602596283	True
data/fcgr/6mer/dustbin__15/SAMN00102804.npy	methylovulum_psychrotolerans	SAMN00102804	dustbin__15	methylovulum_psychrotolerans	0.9555214643478394	True
data/fcgr/6mer/dustbin__06/SAMN04488594.npy	microbacterium_foliorum	SAMN04488594	dustbin__06	microbacterium_foliorum	0.9182864427566528	True
data/fcgr/6mer/dustbin__09/SAMEA3642879.npy	microbacterium_sp._bh-3-3-3	SAMEA3642879	dustbin__09	microbacterium_sp._bh-3-3-3	0.586490273475647	True
data/fcgr/6mer/dustbin__14/SAMN04488590.npy	microbacterium_sp._lkl04	SAMN04488590	dustbin__14	microbacterium_sp._lkl04	0.5951506495475769	True
data/fcgr/6mer/dustbin__20/SAMEA1708767.npy	microbacterium_sp._pamc_28756	SAMEA1708767	dustbin__20	microbacterium_sp._pamc_28756	0.7230778336524963	True
data/fcgr/6mer/dustbin__08/SAMN09233031.npy	microbacterium_sp._pm5	SAMN09233031	dustbin__08	microbacterium_sp._pm5	0.7363392114639282	True
data/fcgr/6mer/dustbin__14/SAMN03256326.npy	microbacterium_sp._tpu_3598	SAMN03256326	dustbin__14	microbacterium_sp._tpu_3598	0.8199943900108337	True
data/fcgr/6mer/dustbin__20/SAMN06213903.npy	microbacterium_testaceum	SAMN06213903	dustbin__20	microbacterium_testaceum	0.4401218593120575	True
data/fcgr/6mer/dustbin__11/SAMN04487965.npy	microbulbifer_aggregans	SAMN04487965	dustbin__11	microbulbifer_aggregans	0.9625499248504639	True
data/fcgr/6mer/dustbin__09/SAMEA3643198.npy	microcella_alkaliphila	SAMEA3643198	dustbin__09	microcella_alkaliphila	0.2453109472990036	True
data/fcgr/6mer/dustbin__17/SAMEA4362488.npy	micrococcus_luteus	SAMEA4362488	dustbin__17	micrococcus_luteus	0.9757431149482727	True
data/fcgr/6mer/dustbin__08/SAMN05444365.npy	micromonospora_aurantiaca	SAMN05444365	dustbin__08	micromonospora_aurantiaca	0.41916191577911377	True
data/fcgr/6mer/dustbin__10/SAMN04488016.npy	micromonospora_sp._b006	SAMN04488016	dustbin__10	micromonospora_sp._b006	0.19286642968654633	True
data/fcgr/6mer/dustbin__05/SAMN04488015.npy	micromonospora_sp._wmma2032	SAMN04488015	dustbin__05	micromonospora_sp._wmma2032	0.46252670884132385	True
data/fcgr/6mer/dustbin__21/SAMN06296010.npy	microterricola_viridarii	SAMN06296010	dustbin__21	microterricola_viridarii	0.692703127861023	True
data/fcgr/6mer/dustbin__17/SAMN02261420.npy	microvirga_ossetica	SAMN02261420	dustbin__17	microvirga_ossetica	0.718957781791687	True
data/fcgr/6mer/dustbin__22/SAMEA3643135.npy	mitsuaria_sp._7	SAMEA3643135	dustbin__22	mitsuaria_sp._7	0.9909768104553223	True
data/fcgr/6mer/dustbin__21/SAMN03956212.npy	mobiluncus_curtisii	SAMN03956212	dustbin__21	mobiluncus_curtisii	0.9725766777992249	True
data/fcgr/6mer/dustbin__11/SAMEA3642943.npy	modestobacter_marinus	SAMEA3642943	dustbin__11	modestobacter_marinus	0.963792622089386	True
data/fcgr/6mer/dustbin__22/SAMN02361231.npy	mogibacterium_pumilum	SAMN02361231	dustbin__22	mogibacterium_pumilum	0.848442018032074	True
data/fcgr/6mer/dustbin__11/SAMN00706781.npy	monoglobus_pectinilyticus	SAMN00706781	dustbin__11	monoglobus_pectinilyticus	0.9408566355705261	True
data/fcgr/6mer/dustbin__05/SAMN04244577.npy	moorella_thermoacetica	SAMN04244577	dustbin__05	moorella_thermoacetica	0.9984741806983948	True
data/fcgr/6mer/dustbin__10/SAMD00009381.npy	moraxella_bovis	SAMD00009381	dustbin__10	moraxella_bovis	0.9763689041137695	True
data/fcgr/6mer/moraxella_catarrhalis__01/SAMEA4063336.npy	moraxella_catarrhalis	SAMEA4063336	moraxella_catarrhalis__01	moraxella_catarrhalis	0.9993529915809631	True
data/fcgr/6mer/dustbin__21/SAMEA104055808.npy	moraxella_osloensis	SAMEA104055808	dustbin__21	moraxella_osloensis	0.9979285001754761	True
data/fcgr/6mer/dustbin__19/SAMD00003750.npy	moraxella_ovis	SAMD00003750	dustbin__19	moraxella_ovis	0.7110083699226379	True
data/fcgr/6mer/dustbin__13/SAMN06473682.npy	mordavella_sp._marseille-p3756	SAMN06473682	dustbin__13	mordavella_sp._marseille-p3756	0.505756139755249	True
data/fcgr/6mer/morganella_morganii__01/SAMN06014951.npy	morganella_morganii	SAMN06014951	morganella_morganii__01	morganella_morganii	0.9999704360961914	True
data/fcgr/6mer/dustbin__22/SAMEA4520414.npy	moritella_viscosa	SAMEA4520414	dustbin__22	moritella_viscosa	0.9996368885040283	True
data/fcgr/6mer/dustbin__02/SAMN05192574.npy	mucilaginibacter_mallensis	SAMN05192574	dustbin__02	mucilaginibacter_mallensis	0.8368050456047058	True
data/fcgr/6mer/dustbin__10/SAMN00016677.npy	mucilaginibacter_paludis	SAMN00016677	dustbin__10	mucilaginibacter_paludis	0.6283796429634094	True
data/fcgr/6mer/dustbin__07/SAMD00093487.npy	muribaculum_intestinale	SAMD00093487	dustbin__07	muribaculum_intestinale	0.9979623556137085	True
data/fcgr/6mer/dustbin__14/SAMN08776694.npy	muricauda_ruestringensis	SAMN08776694	dustbin__14	muricauda_ruestringensis	0.9856262803077698	True
data/fcgr/6mer/mycobacterium_avium__01/SAMN03328475.npy	mycobacterium_avium	SAMN03328475	mycobacterium_avium__01	mycobacterium_avium	0.9976600408554077	True
data/fcgr/6mer/mycobacterium_chimaera__01/SAMEA4040838.npy	mycobacterium_chimaera	SAMEA4040838	mycobacterium_chimaera__01	mycobacterium_chimaera	0.9729505181312561	True
data/fcgr/6mer/dustbin__13/SAMN04634275.npy	mycobacterium_colombiense	SAMN04634275	dustbin__13	mycobacterium_colombiense	0.7620232105255127	True
data/fcgr/6mer/dustbin__07/SAMN04696145.npy	mycobacterium_dioxanotrophicus	SAMN04696145	dustbin__07	mycobacterium_dioxanotrophicus	0.8113929629325867	True
data/fcgr/6mer/mycobacterium_intracellulare__01/SAMN09758890.npy	mycobacterium_intracellulare	SAMN09758890	mycobacterium_intracellulare__01	mycobacterium_intracellulare	0.6979312300682068	True
data/fcgr/6mer/mycobacterium_kansasii__01/SAMN05182629.npy	mycobacterium_kansasii	SAMN05182629	mycobacterium_kansasii__01	mycobacterium_kansasii	0.9711773991584778	True
data/fcgr/6mer/dustbin__05/SAMN07514454.npy	mycobacterium_leprae	SAMN07514454	dustbin__05	mycobacterium_leprae	0.9999996423721313	True
data/fcgr/6mer/dustbin__05/SAMN03800390.npy	mycobacterium_marinum	SAMN03800390	dustbin__05	mycobacterium_marinum	0.7879911661148071	True
data/fcgr/6mer/dustbin__01/SAMN06053485.npy	mycobacterium_simiae	SAMN06053485	dustbin__01	mycobacterium_simiae	0.9732246994972229	True
data/fcgr/6mer/dustbin__10/SAMN02256528.npy	mycobacterium_sp._epa45	SAMN02256528	dustbin__10	mycobacterium_sp._epa45	0.6151999235153198	True
data/fcgr/6mer/dustbin__15/SAMN04696138.npy	mycobacterium_sp._jls	SAMN04696138	dustbin__15	mycobacterium_sp._jls	0.4101826250553131	True
data/fcgr/6mer/dustbin__19/SAMN00117527.npy	mycobacterium_sp._js623	SAMN00117527	dustbin__19	mycobacterium_sp._js623	0.7226337790489197	True
data/fcgr/6mer/dustbin__13/SAMEA2070305.npy	mycobacterium_sp._yc-rl4	SAMEA2070305	dustbin__13	mycobacterium_sp._yc-rl4	0.5522828102111816	True
data/fcgr/6mer/mycobacterium_tuberculosis__03/SAMEA1903122.npy	mycobacterium_tuberculosis	SAMEA1903122	mycobacterium_tuberculosis__03	mycobacterium_tuberculosis	0.9999974966049194	True
data/fcgr/6mer/mycobacterium_ulcerans__01/SAMN04538496.npy	mycobacterium_ulcerans	SAMN04538496	mycobacterium_ulcerans__01	mycobacterium_ulcerans	0.9902054667472839	True
data/fcgr/6mer/mycobacteroides_abscessus__01/SAMEA2275783.npy	mycobacteroides_abscessus	SAMEA2275783	mycobacteroides_abscessus__01	mycobacteroides_abscessus	0.9996194839477539	True
data/fcgr/6mer/mycobacteroides_chelonae__01/SAMN09758773.npy	mycobacteroides_chelonae	SAMN09758773	mycobacteroides_chelonae__01	mycobacteroides_chelonae	0.9743433594703674	True
data/fcgr/6mer/dustbin__06/SAMN07660159.npy	mycolicibacter_terrae	SAMN07660159	dustbin__06	mycolicibacter_terrae	0.9945896863937378	True
data/fcgr/6mer/dustbin__20/SAMN07658286.npy	mycolicibacterium_fortuitum	SAMN07658286	dustbin__20	mycolicibacterium_fortuitum	0.789465606212616	True
data/fcgr/6mer/dustbin__04/SAMN04113043.npy	mycolicibacterium_goodii	SAMN04113043	dustbin__04	mycolicibacterium_goodii	0.670732319355011	True
data/fcgr/6mer/dustbin__21/SAMN07658385.npy	mycolicibacterium_neoaurum	SAMN07658385	dustbin__21	mycolicibacterium_neoaurum	0.8839024305343628	True
data/fcgr/6mer/dustbin__04/SAMN04634201.npy	mycolicibacterium_rutilum	SAMN04634201	dustbin__04	mycolicibacterium_rutilum	0.9691705107688904	True
data/fcgr/6mer/mycolicibacterium_smegmatis__01/SAMN04916621.npy	mycolicibacterium_smegmatis	SAMN04916621	mycolicibacterium_smegmatis__01	mycolicibacterium_smegmatis	0.9983358979225159	True
data/fcgr/6mer/dustbin__09/SAMD00009331.npy	mycolicibacterium_vaccae	SAMD00009331	dustbin__09	mycolicibacterium_vaccae	0.8588849306106567	True
data/fcgr/6mer/dustbin__01/SAMEA2063978.npy	mycoplasma_agalactiae	SAMEA2063978	dustbin__01	mycoplasma_agalactiae	0.9985639452934265	True
data/fcgr/6mer/dustbin__14/SAMEA1094375.npy	mycoplasma_arginini	SAMEA1094375	dustbin__14	mycoplasma_arginini	0.3149828314781189	True
data/fcgr/6mer/mycoplasma_bovis__01/SAMEA2063739.npy	mycoplasma_bovis	SAMEA2063739	mycoplasma_bovis__01	mycoplasma_bovis	0.9960535764694214	True
data/fcgr/6mer/dustbin__18/SAMN07602185.npy	mycoplasma_gallisepticum	SAMN07602185	dustbin__18	mycoplasma_gallisepticum	0.9998890161514282	True
data/fcgr/6mer/dustbin__21/SAMEA2297835.npy	mycoplasma_genitalium	SAMEA2297835	dustbin__21	mycoplasma_genitalium	0.9999991655349731	True
data/fcgr/6mer/dustbin__02/SAMN09519080.npy	mycoplasma_hominis	SAMN09519080	dustbin__02	mycoplasma_hominis	0.9975050091743469	True
data/fcgr/6mer/mycoplasma_hyopneumoniae__01/SAMEA1568535.npy	mycoplasma_hyopneumoniae	SAMEA1568535	mycoplasma_hyopneumoniae__01	mycoplasma_hyopneumoniae	0.9957966804504395	True
data/fcgr/6mer/dustbin__20/SAMEA1398335.npy	mycoplasma_hyorhinis	SAMEA1398335	dustbin__20	mycoplasma_hyorhinis	0.8151723742485046	True
data/fcgr/6mer/dustbin__16/SAMN01730980.npy	mycoplasma_mycoides	SAMN01730980	dustbin__16	mycoplasma_mycoides	0.7092143893241882	True
data/fcgr/6mer/mycoplasma_pneumoniae__01/SAMEA3986964.npy	mycoplasma_pneumoniae	SAMEA3986964	mycoplasma_pneumoniae__01	mycoplasma_pneumoniae	1.0	True
data/fcgr/6mer/dustbin__05/SAMN04487893.npy	myroides_odoratus	SAMN04487893	dustbin__05	myroides_odoratus	0.371086984872818	True
data/fcgr/6mer/dustbin__17/SAMN01801654.npy	myroides_sp._zb35	SAMN01801654	dustbin__17	myroides_sp._zb35	0.6250113844871521	True
data/fcgr/6mer/dustbin__16/SAMN04538228.npy	myxococcus_xanthus	SAMN04538228	dustbin__16	myxococcus_xanthus	0.999414324760437	True
data/fcgr/6mer/dustbin__21/SAMEA678502.npy	neisseria_cinerea	SAMEA678502	dustbin__21	neisseria_cinerea	0.9822896122932434	True
data/fcgr/6mer/dustbin__21/SAMN03197594.npy	neisseria_elongata	SAMN03197594	dustbin__21	neisseria_elongata	0.9831885695457458	True
data/fcgr/6mer/neisseria_gonorrhoeae__03/SAMN08357510.npy	neisseria_gonorrhoeae	SAMN08357510	neisseria_gonorrhoeae__03	neisseria_gonorrhoeae	0.9999122619628906	True
data/fcgr/6mer/neisseria_lactamica__01/SAMEA4004772.npy	neisseria_lactamica	SAMEA4004772	neisseria_lactamica__01	neisseria_lactamica	0.9998779296875	True
data/fcgr/6mer/neisseria_meningitidis__03/SAMEA2820885.npy	neisseria_meningitidis	SAMEA2820885	neisseria_meningitidis__03	neisseria_meningitidis	0.9999970197677612	True
data/fcgr/6mer/dustbin__06/SAMN03197798.npy	neisseria_mucosa	SAMN03197798	dustbin__06	neisseria_mucosa	0.8762450218200684	True
data/fcgr/6mer/dustbin__21/SAMN04495796.npy	neisseria_sicca	SAMN04495796	dustbin__21	neisseria_sicca	0.9345542788505554	True
data/fcgr/6mer/dustbin__08/SAMEA678304.npy	neisseria_sp._kem232	SAMEA678304	dustbin__08	neisseria_sp._kem232	0.9997223019599915	True
data/fcgr/6mer/neisseria_subflava__01/SAMN04498639.npy	neisseria_subflava	SAMN04498639	neisseria_subflava__01	neisseria_subflava	0.9999592304229736	True
data/fcgr/6mer/dustbin__02/SAMN06192247.npy	neisseria_zoodegmatis	SAMN06192247	dustbin__02	neisseria_zoodegmatis	0.9999856948852539	True
data/fcgr/6mer/dustbin__19/SAMN07481815.npy	neomicrococcus_aestuarii	SAMN07481815	dustbin__19	neomicrococcus_aestuarii	0.40554365515708923	True
data/fcgr/6mer/dustbin__16/SAMN03159407.npy	neorhizobium_galegae	SAMN03159407	dustbin__16	neorhizobium_galegae	0.6262423992156982	True
data/fcgr/6mer/dustbin__09/SAMN04487894.npy	niabella_ginsenosidivorans	SAMN04487894	dustbin__09	niabella_ginsenosidivorans	0.466733455657959	True
data/fcgr/6mer/dustbin__22/SAMN02597272.npy	niastella_koreensis	SAMN02597272	dustbin__22	niastella_koreensis	0.9445213675498962	True
data/fcgr/6mer/dustbin__01/SAMN08777536.npy	nitrosomonas_communis	SAMN08777536	dustbin__01	nitrosomonas_communis	0.9347896575927734	True
data/fcgr/6mer/dustbin__10/SAMN05216310.npy	nitrosomonas_europaea	SAMN05216310	dustbin__10	nitrosomonas_europaea	0.851121187210083	True
data/fcgr/6mer/dustbin__02/SAMN05216339.npy	nitrosomonas_eutropha	SAMN05216339	dustbin__02	nitrosomonas_eutropha	0.9867534041404724	True
data/fcgr/6mer/dustbin__03/SAMN08019317.npy	nitrosomonas_sp._is79a3	SAMN08019317	dustbin__03	nitrosomonas_sp._is79a3	0.9495297074317932	True
data/fcgr/6mer/dustbin__05/SAMN08778374.npy	nitrosomonas_ureae	SAMN08778374	dustbin__05	nitrosomonas_ureae	0.8493974208831787	True
data/fcgr/6mer/dustbin__04/SAMN05216316.npy	nitrosospira_briensis	SAMN05216316	dustbin__04	nitrosospira_briensis	0.9867488741874695	True
data/fcgr/6mer/dustbin__04/SAMN08778377.npy	nitrosospira_lacus	SAMN08778377	dustbin__04	nitrosospira_lacus	0.999320387840271	True
data/fcgr/6mer/dustbin__12/SAMN08778742.npy	nitrosospira_multiformis	SAMN08778742	dustbin__12	nitrosospira_multiformis	0.9918103814125061	True
data/fcgr/6mer/dustbin__14/SAMN02199090.npy	niveispirillum_cyanobacteriorum	SAMN02199090	dustbin__14	niveispirillum_cyanobacteriorum	0.9350875020027161	True
data/fcgr/6mer/dustbin__11/SAMN08581965.npy	nocardia_brasiliensis	SAMN08581965	dustbin__11	nocardia_brasiliensis	0.9392368793487549	True
data/fcgr/6mer/dustbin__09/SAMN08458163.npy	nocardia_cyriacigeorgica	SAMN08458163	dustbin__09	nocardia_cyriacigeorgica	0.9843860268592834	True
data/fcgr/6mer/dustbin__10/SAMN07502077.npy	nocardia_farcinica	SAMN07502077	dustbin__10	nocardia_farcinica	0.9525099992752075	True
data/fcgr/6mer/dustbin__09/SAMN08458250.npy	nocardia_nova	SAMN08458250	dustbin__09	nocardia_nova	0.9742751121520996	True
data/fcgr/6mer/dustbin__17/SAMN08581976.npy	nocardia_seriolae	SAMN08581976	dustbin__17	nocardia_seriolae	0.9874869585037231	True
data/fcgr/6mer/dustbin__12/SAMN09074772.npy	nocardia_soli	SAMN09074772	dustbin__12	nocardia_soli	0.7674938440322876	True
data/fcgr/6mer/dustbin__19/SAMN08912403.npy	nocardia_terpenica	SAMN08912403	dustbin__19	nocardia_terpenica	0.9815273880958557	True
data/fcgr/6mer/dustbin__17/SAMN05192575.npy	nocardioides_sp._cf8	SAMN05192575	dustbin__17	nocardioides_sp._cf8	0.6543594598770142	True
data/fcgr/6mer/dustbin__18/SAMEA3643050.npy	nocardioides_sp._js614	SAMEA3643050	dustbin__18	nocardioides_sp._js614	0.33147865533828735	True
data/fcgr/6mer/dustbin__12/SAMN09932538.npy	nocardiopsis_dassonvillei	SAMN09932538	dustbin__12	nocardiopsis_dassonvillei	0.33360251784324646	True
data/fcgr/6mer/dustbin__21/SAMN06297061.npy	nonomuraea_sp._atcc_55076	SAMN06297061	dustbin__21	nonomuraea_sp._atcc_55076	0.7626903653144836	True
data/fcgr/6mer/dustbin__15/SAMN01797752.npy	nostoc_sp._pcc_7107	SAMN01797752	dustbin__15	nostoc_sp._pcc_7107	0.794683039188385	True
data/fcgr/6mer/dustbin__08/SAMN07418488.npy	nostoc_sp._pcc_7120	SAMN07418488	dustbin__08	nostoc_sp._pcc_7120	0.5654221773147583	True
data/fcgr/6mer/dustbin__08/SAMN01797700.npy	nostoc_sp._pcc_7524	SAMN01797700	dustbin__08	nostoc_sp._pcc_7524	0.8327925801277161	True
data/fcgr/6mer/dustbin__22/SAMN08775158.npy	novosphingobium_aromaticivorans	SAMN08775158	dustbin__22	novosphingobium_aromaticivorans	0.890769898891449	True
data/fcgr/6mer/dustbin__06/SAMEA1405584.npy	oceanimonas_sp._gk1	SAMEA1405584	dustbin__06	oceanimonas_sp._gk1	0.9371963143348694	True
data/fcgr/6mer/dustbin__06/SAMN09932324.npy	oceanobacillus_iheyensis	SAMN09932324	dustbin__06	oceanobacillus_iheyensis	0.9405137896537781	True
data/fcgr/6mer/dustbin__07/SAMN05232931.npy	ochrobactrum_anthropi	SAMN05232931	dustbin__07	ochrobactrum_anthropi	0.8320349454879761	True
data/fcgr/6mer/dustbin__08/SAMN07581411.npy	ochrobactrum_pseudogrignonense	SAMN07581411	dustbin__08	ochrobactrum_pseudogrignonense	0.6081234812736511	True
